time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
1169.0,2.5499998342017083,2.5499997234610525,2.549999200314277,2.5499973978593977,2.5499915366274197,2.5499734077742873,2.549920377538366,2.549774334198389,2.549396797666357,2.5484823964378234,2.5464097923299267,2.542016040340653,2.5333058594856412,2.517154800971669,2.4891238989296545,2.4435432024976644,2.3740034207525316,2.2742955518105448,2.1396787549804737,1.9682026416886385,1.761707053682885
1170.0,2.549999831825727,2.5499997197213524,2.5499991905416777,2.549997369244415,2.549991453217203,2.5499731741414053,2.5499197577382335,2.549772788517277,2.549393190264939,2.548474540609134,2.5463938630244094,2.5419860135749763,2.5332533123455003,2.517069532409417,2.488995765511452,2.443365195037,2.373775391193388,2.274027423536234,2.1393919187151513,1.967928485008327,1.7614825028138612
1171.0,2.5499998294196105,2.5499997159371075,2.5499991806652647,2.549997340360311,2.549991369117031,2.5499729388235304,2.5499191340817324,2.5497712346442776,2.549389566828168,2.548466656049394,2.546377886950758,2.5419559183228233,2.5332006763219055,2.5169841643035,2.488867541398051,2.4431871321254084,2.373547367056162,2.273759376608076,2.139105235300223,1.9676545225262374,1.7612581530958136
1172.0,2.549999826983029,2.549999712107863,2.5499991706841096,2.549997311205012,2.549991284322369,2.5499727018113836,2.549918506551469,2.549769672550065,2.5493859273125534,2.548458742703878,2.54636186405504,2.5419257545533678,2.5331479514342656,2.516898696741779,2.4887392267376693,2.443009013927576,2.373319348455638,2.273491411029778,2.1388187045589815,1.9673807540815,1.7610340041767565
1173.0,2.549999824515649,2.54999970823316,2.5499991605972787,2.5499972817764305,2.5499911988286628,2.5499724630956515,2.5499178751300047,2.549768102205271,2.549382271674589,2.548450800517902,2.5463457942834395,2.5418955222359507,2.533095137702105,2.516813129812046,2.488610821678213,2.4428308406078085,2.3730913355064693,2.273223526804928,2.138532326316631,1.9671071795105903,1.7608100557064674
1174.0,2.549999822017136,2.549999704312534,2.5499991504038313,2.5499972520724667,2.5499911126313344,2.549972222666989,2.549917239799858,2.5497665235804865,2.5493785998707508,2.5484428294368215,2.5463296775822633,2.541865221340092,2.5330422351450896,2.5167274636020243,2.488482326367177,2.4426526123297827,2.372863328322961,2.272955723937183,2.1382461004005124,1.966833798649911,1.7605863073406816
1175.0,2.5499998194871503,2.549999700345521,2.54999914010282,2.5499972220910094,2.5499910257257867,2.549971980516017,2.5499166005435034,2.549764936646258,2.5493749118574978,2.548434829406034,2.5463135138979363,2.5418348518354903,2.532989243783021,2.5166416981993747,2.48835374095167,2.442474329256574,2.372635327019064,2.272688002430226,2.1379600266400574,1.9665606113359717,1.760362758740886
1176.0,2.54999981692535,2.5499996963316494,2.5499991296932913,2.5499971918299353,2.549990938107401,2.5499717366333243,2.549915957343373,2.549763341373092,2.5493712075912724,2.5484268003709785,2.5462973031770013,2.5418044136920113,2.5329361636358234,2.5165558336917,2.488225065578486,2.4422959915508335,2.3724073317085135,2.272420362287613,2.1376741048666195,1.9662876174037667,1.7601394095714746
1177.0,2.54999981433139,2.549999692270446,2.5499991191742843,2.549997161287109,2.5499908497715356,2.5499714910094657,2.5499153101818557,2.549761737731451,2.5493674870285004,2.5484187422771334,2.5462810453661238,2.541773906879701,2.5328829947235625,2.5164698701665333,2.4880963003940053,2.442117599374567,2.372179342504676,2.2721528035129883,2.1373883349136737,1.9660148166884748,1.7599162595030788
1178.0,2.5499998117049216,2.549999688161431,2.549999108544831,2.5499971304603815,2.5499907607135284,2.549971243634963,2.5499146590412964,2.5497601256917575,2.5493637501255897,2.5484106550700187,2.5462647404120835,2.541743331368765,2.532829737066419,2.516383807711364,2.4879674455443572,2.441939152889453,2.371951359520721,2.2718853261097616,2.1371027166164076,1.9657422090237069,1.7596933082079922
1179.0,2.5499998090455938,2.5499996840041237,2.5499990978039584,2.5499970993475927,2.549990670928696,2.549970994500305,2.549914003903998,2.549758505224389,2.5493599968389327,2.5484025386951945,2.546248388261782,2.5417126871295954,2.5327763906847185,2.5162976464136015,2.4878385011752133,2.441760652256459,2.3717233828694426,2.2716179300815007,2.1368172498123,1.9654697942432378,1.75947055536561
1180.0,2.549999806353052,2.549999679798038,2.5499990869506837,2.5499970679465687,2.5499905804123335,2.549970743595947,2.549913344752219,2.5497568762996856,2.549356227124907,2.5483943930982638,2.5462319888622345,2.541681974132736,2.532722955598899,2.516211386360627,2.4877094674320497,2.4415820976363145,2.371495412663461,2.271350615431468,2.1365319343402542,1.9651975721790562,1.7592480006555653
1181.0,2.549999803626939,2.5499996755426824,2.5499990759840196,2.549997036255123,2.549990489159715,2.549970490912311,2.5499126815681756,2.549755238887943,2.549352440939873,2.548386218224869,2.5462155421605766,2.541651192348909,2.5326694318295315,2.516125027639749,2.48758034445995,2.4414034891891587,2.371267449015078,2.271083382162956,2.1362467700413106,1.964925542662796,1.7590256437629668
1182.0,2.5499998008668925,2.5499996712375634,2.549999064902972,2.549997004271059,2.549990397166092,2.549970236439786,2.549912014334041,2.5497535929594157,2.549348638240175,2.548378014020696,2.546199048104061,2.541620341749005,2.532615819397315,2.516038570338227,2.4874511324036823,2.441224827074679,2.3710394920363265,2.2708162302791606,2.135961756758308,1.9646537055252251,1.7588034843762699
1183.0,2.5499997980725504,2.5499996668821834,2.5499990537065385,2.549996971992166,2.549990304426694,2.5499699801687274,2.5499113430319453,2.549751938484318,2.5493448189821444,2.54836978043147,2.546182506640053,2.5415894223040687,2.5325621183230607,2.5159520145432928,2.4873218314078183,2.441046111452309,2.3708115418390445,2.270549159783011,2.1356768943354014,1.9643820605956068,1.7585815221844237
1184.0,2.5499997952435445,2.54999966247604,2.5499990423937113,2.5499969394162205,2.5499902109367283,2.5499697220894575,2.549910667643975,2.5497502754328214,2.549340983122092,2.548361517402959,2.5461659177160403,2.5415584339853248,2.5325083286277175,2.5158653603421004,2.4871924416165023,2.440867342480841,2.370583598534739,2.270282170677503,2.1353921826190656,1.9641106077029076,1.7583597568825569
1185.0,2.5499997923795044,2.5499996580186264,2.549999030963474,2.549996906540986,2.549990116691383,2.5499694621922653,2.549909988152174,2.5497486037750585,2.54933713061632,2.548353224880973,2.5461492812796207,2.541527376764149,2.5324544503323465,2.515778607821787,2.487062963173715,2.4406885203188513,2.3703556622347053,2.270015262965348,2.1351076214568128,1.9638393466748445,1.7581381881657707
1186.0,2.5499997894800566,2.549999653509431,2.5499990194148037,2.5499968733642127,2.549990021685822,2.5499692004674057,2.5499093045385433,2.5497469234811194,2.5493332614211117,2.548344902811362,2.5461325972785103,2.541496250612089,2.532400483458138,2.515691757069431,2.4869333962230944,2.440509645124423,2.370127733049965,2.2697484366491927,2.1348232106981277,1.963568277338293,1.7579168157331548
1187.0,2.5499997865448236,2.5499996489479404,2.5499990077466705,2.54999683988364,2.549989925915188,2.5499689369051013,2.549908616785041,2.549745234521054,2.5493293754927353,2.5483365511400193,2.546115865660542,2.541465055500855,2.532346428026404,2.515604808172066,2.486803740907996,2.440330717055232,2.369899811091277,2.2694816917315572,2.134538950194114,1.9632973995192793,1.7576956392865417
1188.0,2.549999783573425,2.5499996443336346,2.5499989959580383,2.549996806096994,2.5499898293746033,2.54996867149554,2.5499079248735828,2.5497435368648707,2.549325472787448,2.5483281698128795,2.5460990863736597,2.5414337914023126,2.5322922840585758,2.515517761216709,2.4866739973715792,2.4401517362686747,2.3696718964691414,2.269215028214753,2.13425483979694,1.9630267130430865,1.7574746585287484
1189.0,2.549999780565476,2.5499996396659923,2.5499989840478623,2.549996772001988,2.5499897320591653,2.549968404228877,2.54990722878604,2.549741830482539,2.549321553261489,2.5483197587759174,2.5460822593659254,2.541402458288495,2.532238051576208,2.5154306162903204,2.486544165756685,2.4399727029216933,2.3694439892938,2.268948446100992,2.1339708793606436,1.9627562177340219,1.7572538731659801
1190.0,2.5499997775205907,2.5499996349444847,2.5499989720150915,2.54999673759632,2.549989633963951,2.549968135095234,2.5499065285042426,2.5497401153439867,2.5493176168710847,2.5483113179751533,2.5460653845855155,2.5413710561315956,2.5321837306009796,2.515343373479828,2.4864142462059076,2.4397936171708685,2.369216089675223,2.268681945392347,2.133687068740591,1.9624859134156962,1.7570332829065287
1191.0,2.5499997744383784,2.54999963016858,2.549998959858668,2.5499967028776775,2.5499895350840163,2.549967864084698,2.549905824009978,2.5497383914191016,2.5493136635724474,2.5483028473566476,2.54604846198072,2.541339584903968,2.532129321154688,2.5152560328721267,2.486284238861593,2.4396144791724286,2.3689881977231186,2.2684155260907324,2.1334034077935295,1.9622157999109169,1.7568128874606823
1192.0,2.5499997713184457,2.549999625337742,2.549998947577527,2.5499966678437342,2.549989435414393,2.5499675911873245,2.5499051152849885,2.5497366586777312,2.5493096933217756,2.548294346866503,2.546031491499945,2.5413080445781255,2.5320748232592525,2.5151685945540785,2.4861541438658463,2.4394352890822497,2.36876031354693,2.268149188197911,2.1331198963775324,1.9619458770417384,1.7565926865406778
1193.0,2.5499997681603936,2.5499996204514317,2.549998935170594,2.5499966324921517,2.549989334950092,2.5499673163931336,2.5499044023109776,2.5497349170896833,2.5493057060752538,2.5482858164508646,2.5460144730917067,2.5412764351267407,2.532020236936714,2.515081058612518,2.48602396136053,2.439256047055859,2.368532437255828,2.2678829317155134,2.132836534351903,1.961676144629539,1.7563726798606365
1194.0,2.5499997649638226,2.5499996155091043,2.5499989226367887,2.5499965968205784,2.549989233686102,2.549967039692113,2.5499036850696024,2.549733166624725,2.549301701789054,2.5482772560559193,2.5459974067046383,2.541244756522644,2.5319655622092325,2.5149934251342487,2.4858936914872745,2.439076753248443,2.368304568958716,2.2676167566450096,2.1325533215772317,1.9614066024949732,1.756152867136503
1195.0,2.5499997617283277,2.5499996105102105,2.5499989099750238,2.5499965608266484,2.549989131617388,2.5499667610742147,2.5499029635424786,2.549731407252585,2.549297680419333,2.5482686656278988,2.545980292287486,2.5412130087388256,2.5319107990990894,2.5149056942060444,2.485763334387464,2.438897407814834,2.3680767087642214,2.267350662987745,2.13227025791534,1.9611372504580316,1.7559332480861642
1196.0,2.5499997584535015,2.5499996054541967,2.549998897184206,2.549996524507983,2.5499890287388958,2.5499664805293603,2.549902237711181,2.5497296389429507,2.549293641922237,2.5482600451130755,2.5459631297891083,2.5411811917484326,2.531855947628686,2.5148178659146505,2.4856328902022597,2.438718010909536,2.3678488567807006,2.267084650744917,2.131987343229189,1.9608680883380643,1.7557138224291113
1197.0,2.549999755138933,2.5499996003405045,2.5499988842632315,2.549996487862191,2.549988925045545,2.5499661980474353,2.549901507557238,2.5497278616654713,2.5492895862538987,2.5482513944577647,2.545945919158478,2.5411493055247694,2.531801007820543,2.514729940346789,2.4855023590725973,2.4385385626867215,2.367621013116233,2.266818719917584,2.1317045773828722,1.960599115953809,1.755494589886477
1198.0,2.549999751784206,2.5499995951685728,2.549998871210991,2.5499964508868667,2.549988820532236,2.549965913618292,2.5499007730621397,2.5497260753897555,2.5492855133704357,2.548242713608324,2.545928660344682,2.5411173500413007,2.5317459796973045,2.514641917589154,2.4853717411391782,2.438359063300219,2.3673931778786197,2.2665528705066804,2.131421960241626,1.9603303331234239,1.7552755501812136
1199.0,2.549999748388903,2.549999589937834,2.5499988580263673,2.549996413579592,2.5499887151938436,2.5499656272317495,2.5499000342073312,2.5497242800853734,2.549281423227956,2.548234002511155,2.5459113532969195,2.5410853252716445,2.5316908632817325,2.5145537977284182,2.4852410365424924,2.438179512903544,2.3671653511753834,2.2662871025129983,2.131139491671702,1.9600617396644944,1.7550567030376387
1200.0,2.549999744952601,2.5499995846477175,2.549998844708236,2.5499963759379356,2.549988609025224,2.5499653388775916,2.549899290974215,2.5497224757218553,2.549277315782552,2.548225261112702,2.545893997964502,2.5410532311895766,2.531635658596706,2.5144655808512306,2.485110245422806,2.437999911649882,2.366937533113763,2.2660214159372054,2.1308571715403986,1.9597933353940842,1.7548380481816723
1201.0,2.5499997414748714,2.5499995792976415,2.54999883125545,2.5499963379594175,2.54998850202112,2.549965048545363,2.549898543343693,2.5497206622677435,2.549273190988498,2.5482164893562875,2.545876594291811,2.5410210677617764,2.531580365655932,2.5143772670338267,2.4849793679104866,2.437820259685462,2.3667097237993535,2.2657558107850755,2.1305749997275836,1.9595251201930877,1.7546195182679023
1202.0,2.549999737955291,2.5499995738870376,2.5499988176668973,2.5499962996416494,2.549988394176516,2.5499647562251933,2.5498977912979996,2.5497188396943837,2.5492690488054723,2.548207687194758,2.5458591422384527,2.5409888349768157,2.5315249845011003,2.5142888563835712,2.484848404164721,2.437640557176087,2.3664819233415493,2.2654902870466413,2.13029297609158,1.9592570946535592,1.7544010987504561
1203.0,2.5499997343934253,2.5499995684153145,2.5499988039414174,2.549996260982124,2.5499882854861107,2.5499644619065616,2.5498970348179557,2.5497170079702474,2.549264889187738,2.5481988545715466,2.5458416417490652,2.5409565328017276,2.5314695151462043,2.514200348976711,2.484717354315499,2.437460804267383,2.366254131845387,2.26522484472943,2.130011100622406,1.9589892600225993,1.7541828030417956
1204.0,2.5499997307888362,2.5499995628818826,2.549998790077855,2.5499962219783576,2.5499881759446694,2.549964165579116,2.549896273884793,2.549715167064708,2.5492607120913386,2.54818999143326,2.5458240927733984,2.540924161210888,2.531413957614574,2.51411174489978,2.484586218502209,2.4372810011112485,2.3660263494172424,2.264959483847838,2.1297293734473706,1.9587216172421116,1.7539646360608696
1205.0,2.5499997271410835,2.549999557286149,2.5499987760750478,2.549996182627848,2.5499880655469305,2.5499638672324725,2.5498955084797026,2.549713316947101,2.549256517472305,2.5481810977265607,2.545806495261326,2.540891720178849,2.5313583119296887,2.5140230442393263,2.484454996864066,2.4371011478593285,2.3657985761647247,2.2646942044422302,2.1294477947767025,1.9584541669742537,1.7537466007097828
1206.0,2.549999723449722,2.5499995516275145,2.5499987619318234,2.549996142928086,2.5499879542876145,2.5499635668562126,2.5498947385838346,2.549711457586725,2.549252305286664,2.5481721733981537,2.5457888491628355,2.540859209680318,2.5313025781151426,2.5139342470818784,2.4843236895400844,2.436921244663142,2.365570812199056,2.264429006582614,2.1291663648454566,1.958186909692898,1.7535286989593712
1207.0,2.5499997197143056,2.549999545905374,2.549998747647005,2.5499961028765434,2.5499878421614164,2.5499632644398846,2.549893964178294,2.549709588952838,2.5492480754904254,2.548163218394787,2.5457711544280257,2.5408266296901565,2.5312467561946526,2.51384535351395,2.484192296669094,2.4367412916744122,2.365343057637332,2.2641638903645607,2.1288850838870754,1.957919845730121,1.7533109322541545
1208.0,2.5499997159343812,2.549999540119121,2.5499987332194065,2.549996062470681,2.5499877291630084,2.5499629599730014,2.5498931852441475,2.5497077110146624,2.5492438280395935,2.548154232663253,2.5457534110071096,2.5407939801833788,2.5311908461920507,2.513756363622038,2.4840608183897963,2.4365612890456028,2.3651153126039715,2.2638988559025526,2.128603952120067,1.957652975304429,1.753093301724271
1209.0,2.5499997121094933,2.549999534268142,2.549998718647834,2.5499960217079436,2.54998761528704,2.5499626534450437,2.549892401762416,2.5497058237413817,2.5492395628901554,2.5481452161503895,2.5457356188504074,2.5407612611351524,2.531134848131288,2.5136672774926336,2.4839292548408345,2.4363812369304116,2.364887577230939,2.2636339033243558,2.128322969745598,1.9573862985324564,1.7528758082654683
1210.0,2.5499997082391834,2.5499995283518198,2.549998703931085,2.5499959805857655,2.5499875005281383,2.5499623448454574,2.5498916137140797,2.549703927102139,2.5492352799980926,2.548136168803077,2.5457177779083584,2.5407284725207995,2.5310787620364366,2.5135780952122277,2.4837976061609117,2.4362011354842035,2.364659851657419,2.2633690327665064,2.128042136946522,1.9571198154401659,1.7526584526075342
1211.0,2.5499997043229876,2.54999952236953,2.5499986890679502,2.549995939101565,2.549987384880908,2.5499620341636535,2.549890821080078,2.5497020210660426,2.549230979319374,2.5481270905682414,2.5456998881315065,2.540695614315793,2.5310225879316848,2.5134888168673344,2.483665872488922,2.4360209848643555,2.3644321360291247,2.2631042443704708,2.1277614538876115,1.9568535259743618,1.7524412353631713
1212.0,2.549999700360438,2.5499995163206473,2.5499986740572123,2.549995897252746,2.549987268339928,2.549961721389011,2.5498900238413054,2.5497001056021618,2.5492266608099605,2.5481179813928514,2.545681949470512,2.5406626864957613,2.530966325841346,2.513399442544518,2.483534053964087,2.43584078523042,2.3642044304973893,2.262839538280247,2.127480920717082,1.9565874300123094,1.752224157051026
1213.0,2.549999696351065,2.549999510204539,2.5499986588976453,2.5499958550367,2.549987150899757,2.5499614065108718,2.5498892219786167,2.549698180679528,2.549222324425798,2.5481088412239234,2.5456639618761474,2.540629689036485,2.5309099757898594,2.513309972330421,2.483402150726071,2.4356605367441704,2.3639767352182988,2.2625749146407674,2.127200537568135,1.9563215273705288,1.7520072181121402
1214.0,2.549999692294392,2.549999504020567,2.5499986435880153,2.5499958124508044,2.54998703255493,2.5499610895185465,2.5498884154728247,2.5496962462671355,2.5492179701228275,2.5480996700085146,2.5456459252992922,2.540596621913894,2.5308535378017956,2.5132204063118024,2.483270162915065,2.4354802395695634,2.3637490503519483,2.2623103735967427,2.1269203045601457,1.9560558178129823,1.751790418924341
1215.0,2.5499996881899425,2.5499994977680904,2.549998628127081,2.549995769492421,2.549986913299958,2.549960770401311,2.549887604304698,2.5496943023339402,2.5492135978569777,2.54809046769373,2.545627839690942,2.5405634851040775,2.5307970119018623,2.513130744575565,2.4831380906718703,2.435299893872681,2.3635213760617515,2.262045915291775,2.126640221799829,1.955790301058603,1.75157375981309
1216.0,2.5499996840372314,2.5499994914464614,2.549998612513593,2.5499957261588984,2.5499867931293276,2.549960449148406,2.5498867884549656,2.5496923488488625,2.5492092075841684,2.548081234226719,2.5456097050022035,2.540530278583277,2.530740398114917,2.5130409872088,2.483005934137969,2.435119499821617,2.363293712513661,2.2617815398674908,2.1263602893825726,1.9555249767898555,1.7513572410627813
1217.0,2.5499996798357714,2.5499994850550296,2.549998596746293,2.549995682447572,2.5499866720375057,2.549960125749038,2.549885967904315,2.5496903857807847,2.5492047992603095,2.548071969554676,2.5455915211842934,2.5404970023278883,2.530683696465973,2.5129511342988233,2.4828736934555597,2.434939057586308,2.3630660598755964,2.261517247463206,2.1260805073934614,1.955259844659093,1.7511408629224012
1218.0,2.5499996755850733,2.549999478593136,2.5499985808239147,2.5499956383557616,2.549986550018933,2.549959800192381,2.549885142633389,2.5496884130985498,2.549200372841304,2.5480626736248397,2.5455732881885424,2.540463656314468,2.530626906980212,2.512861185933201,2.482741368767569,2.4347585673383487,2.3628384183169886,2.261253038215806,2.125800875908137,1.9549949042938441,1.7509246256093292
1219.0,2.549999671284641,2.5499994720601196,2.549998564745185,2.549995593880775,2.549986427068028,2.5499594724675743,2.5498843126227912,2.54968643077097,2.549195928283042,2.5480533463844957,2.5455550059663934,2.5404302405197314,2.530570029682992,2.512771142199769,2.482608960217648,2.434578029250877,2.362610788008503,2.2609889122596436,2.1255213949932723,1.9547301553000582,1.7507085293124478
1220.0,2.549999666933975,2.5499994654553135,2.54999854850882,2.549995549019902,2.5499863031791854,2.5499591425637207,2.5498834778530823,2.549684438766814,2.549191465541407,2.548043987780974,2.5455366744694006,2.540396754920558,2.5305130645998597,2.5126810031866635,2.4824764679501694,2.434397443498391,2.3623831691216357,2.2607248697263875,2.125242064707287,1.9544655972669522,1.7504925741967559
1221.0,2.5499996625325725,2.549999458778045,2.5499985321135297,2.5499955037704223,2.5499861783467774,2.549958810469892,2.5498826383047812,2.549682437054816,2.5491869845722737,2.548034597761652,2.5455182936492333,2.540363199493989,2.530456011756552,2.5125907689823155,2.482343892110223,2.43421681025673,2.3621555618286703,2.2604609107450373,2.1249628851004294,1.9542012297674842,1.7502767604035299
1222.0,2.5499996580799267,2.5499994520276372,2.5499985155580154,2.5499954581295983,2.549986052565151,2.5499584761751235,2.549881793958366,2.549680425603676,2.549182485331508,2.5480251762739523,2.5454998634576746,2.5403295742172354,2.530398871179024,2.512500439675507,2.4822112328435852,2.4340361297026614,2.3619279663018338,2.260197035441723,2.1246838562162584,1.9539370523684143,1.7500610880591763
1223.0,2.549999653575525,2.5499994452034085,2.5499984988409694,2.549995412094679,2.5499859258286297,2.549958139668417,2.5498809447942725,2.5496784043820546,2.549177967774968,2.548015723265343,2.5454813838466217,2.5402958790676795,2.53034164289344,2.512410015355346,2.482078490296692,2.4338554020139713,2.361700382713633,2.259933243939937,2.1244049780910728,1.9536730646265335,1.7498455572715206
1224.0,2.5499996490188517,2.5499994383046705,2.5499984819610755,2.5499953656628995,2.5499857981315155,2.54995780093874,2.5498800907928953,2.5496763733585777,2.5491734318585033,2.5480062386833406,2.5454628547680866,2.54026211402288,2.5302843269261888,2.5123194961112874,2.481945664616627,2.433674627369299,2.3614728112365015,2.2596695363604433,2.1241262507545247,1.953409266092797,1.7496301681334847
1225.0,2.549999644409387,2.549999431330731,2.549998464917011,2.54999531883148,2.549985669468086,2.5499574599750257,2.5498792319345873,2.5496743325018345,2.549168877537956,2.547996722475508,2.545444276174199,2.540228279060568,2.5302269233038954,2.5122288820331415,2.481812755951046,2.4334938059478968,2.361245252042553,2.2594059128214723,2.1238476742300767,1.953145656315549,1.7494149207254164
1226.0,2.5499996397466074,2.549999424280891,2.549998447707442,2.5499952715976253,2.5499855398325937,2.549957116766173,2.5498783681996584,2.549672281780378,2.54916430476916,2.547987174589454,2.545425648017205,2.5401943741586623,2.530169432053424,2.512138173211061,2.481679764448156,2.4333129379296237,2.361017705303617,2.259142373438761,2.12356924853496,1.952882234840143,1.7491998151150865
1227.0,2.5499996350299834,2.5499994171544484,2.5499984303310277,2.5499952239585273,2.5499854092192686,2.549956771301047,2.549877499568379,2.5496702211627253,2.549159713507941,2.5479775949728363,2.54540697024947,2.540160399295258,2.5301118532018707,2.5120473697355465,2.4815466902567542,2.4331320234950296,2.3607901711912964,2.2588789183254674,2.123290973680058,1.9526190012081388,1.7489848513568866
1228.0,2.5499996302589825,2.5499994099506944,2.5499984127864184,2.549995175911362,2.549985277622317,2.5499564235684766,2.5498766260209784,2.5496681506173577,2.5491551037101203,2.5479679835733613,2.5453882428234778,2.540126354448641,2.530054186776591,2.5119564716974483,2.481413533526054,2.4329510628248716,2.360562649876463,2.2586155475925183,2.123012849670891,1.9523559549637288,1.7487700294975916
1229.0,2.5499996254330672,2.5499994026689152,2.5499983950722567,2.549995127453291,2.549985145035922,2.5499560735572575,2.549875747537644,2.549666070112722,2.549150475331508,2.547958340338782,2.545369465691831,2.5400922395972794,2.5299964328051754,2.5118654791879624,2.481280294405842,2.4327700561005567,2.3603351415297307,2.258352261348299,2.122734876506707,1.9520930956477522,1.7485553495710044
1230.0,2.549999620551697,2.549999395308391,2.5499983771871753,2.549995078581462,2.54998501145424,2.549955721256152,2.549874864098519,2.5496639796172276,2.5491458283279123,2.5479486652169023,2.5453506388072578,2.5400580547198426,2.5299385913154917,2.511774392298617,2.481146973046194,2.4325890035034115,2.36010764632073,2.258089059699227,2.122457054181996,1.9518304228069534,1.7483408116065584
1231.0,2.5499996156143245,2.5499993878683984,2.549998359129798,2.5499950292930067,2.5499848768714077,2.5499553666538866,2.5498739756837083,2.5496618790992485,2.54914116265513,2.5479389581555716,2.5453317621226024,2.540023799795182,2.529880662335645,2.5116832111212886,2.4810135695977444,2.43240790521536,2.359880164418769,2.25782594274921,2.1221793826850908,1.9515679359855451,1.748126415621413
1232.0,2.549999610620401,2.549999380348206,2.5499983408987417,2.549994979585043,2.5499847412815346,2.5499550097391537,2.549873082273276,2.5496597685271247,2.549136478268955,2.5479292191026954,2.54531283559084,2.5399894748023577,2.5298226458940154,2.511591935748155,2.4808800842113126,2.432226761418079,2.359652695992107,2.25756291060043,2.1219018619999237,1.9513056347345699,1.7479121616297797
1233.0,2.5499996055693717,2.549999372747079,2.5499983224926135,2.5499949294546744,2.549984604678707,2.5499546505006103,2.549872183847244,2.549657647869161,2.5491317751251725,2.547919448006224,2.5452938591650636,2.5399550797206163,2.5297645420192323,2.5115005662717484,2.480746517038239,2.432045572293731,2.3594252412085495,2.2572999633526263,2.1216244921045115,1.9510435186041941,1.7476980496350405
1234.0,2.5499996004606764,2.5499993650642776,2.5499983039100123,2.5499948788989872,2.549984467056988,2.5499542889268807,2.549871280385592,2.5496555170936257,2.5491270531795664,2.547909644814161,2.5452748327984978,2.539920614529414,2.529706350740195,2.511409102784872,2.4806128682299935,2.431864338024198,2.359197800234925,2.25703710110396,2.12134727297262,1.950781587150621,1.7474840796375868
1235.0,2.5499995952937513,2.5499993572990554,2.5499982851495275,2.5499948279150546,2.549984328410417,2.5499539250065544,2.54987037186826,2.549653376168754,2.5491223123879103,2.547899809474559,2.5452557564444884,2.539886079208399,2.529648072086058,2.5113175453806726,2.48047913793849,2.4316830587916636,2.358970373237445,2.2567743239503124,2.1210702045724843,1.9505198399312715,1.7472702516290408
1236.0,2.549999590068029,2.5499993494506596,2.5499982662097396,2.5499947764999353,2.5499841887330077,2.549953558728184,2.549869458275146,2.549651225062746,2.5491175527059764,2.547889941935528,2.5452366300565155,2.539851473737435,2.529589706086241,2.511225894152534,2.480345326315702,2.43150173477797,2.358742960381383,2.2565116319861382,2.120793286868432,1.9502582765092011,1.7470565655985508
1237.0,2.549999584782937,2.5499993415183324,2.54999824708922,2.5499947246506722,2.549984048018751,2.5499531900802914,2.5498685395861065,2.5496490637437663,2.549112774089528,2.5478800421452217,2.545217453588178,2.5398167980965725,2.5295312527704232,2.511134149194205,2.480211433514093,2.4313203661653113,2.3585155618313833,2.2562490253035166,2.1205165198190223,1.9499968964487837,1.7468430215260358
1238.0,2.549999579437897,2.5499993335013116,2.5499982277865323,2.549994672364293,2.549983906261613,2.5499528190513607,2.549867615780959,2.5496468921799456,2.549107976494327,2.547870110051854,2.5451982269932127,2.53978205226608,2.529472712168541,2.511042310599649,2.480077459686135,2.431138953135475,2.358288177751146,2.2559865039932028,2.1202399033792685,1.9497356993201607,1.7466296193897008
1239.0,2.549999574032329,2.5499993253988285,2.5499982083002317,2.5499946196378103,2.549983763455535,2.549952445629844,2.5498666868394797,2.5496447103393804,2.54910315987613,2.5478601456036882,2.5451789502254827,2.539747236226427,2.529414084310794,2.510950378463126,2.4799434049845677,2.4309574958702487,2.3580608083035925,2.255724068144065,2.1199634374993983,1.9494746846969044,1.7464163591619692
1240.0,2.5499995685656454,2.5499993172101076,2.5499981886288623,2.5499945664682215,2.549983619594435,2.549952069804157,2.5498657527414026,2.549642518190132,2.549098324190688,2.5478501487490406,2.545159623238979,2.5397123499582865,2.529355369227638,2.5108583528791844,2.479809269562382,2.4307759945513987,2.3578334536508647,2.2554617178431218,2.119687122124994,1.9492138521560232,1.7462032408097201
1241.0,2.5499995630372547,2.549999308934371,2.5499981687709607,2.5499945128525097,2.549983474672207,2.549951691562681,2.5498648134664204,2.549640315700231,2.5490934693937515,2.5478401194362874,2.545140245987834,2.539677393442549,2.529296566949783,2.5107662339425447,2.479675053572481,2.430594449360172,2.357606113954151,2.2551994531762585,2.119410957198738,1.948953201280518,1.745990264299396
1242.0,2.5499995574465615,2.5499993005708324,2.549998148725054,2.5499944587876415,2.54998332868272,2.5499513108937624,2.5498638689941857,2.5496381028376693,2.549088595441064,2.547830057613852,2.5451208184263003,2.5396423666602996,2.529237677508203,2.510674021748286,2.4795407571682024,2.4304128604780524,2.3573787893739353,2.2549372742271268,2.1191349426576247,1.9486927316557159,1.7457774295892043
